S.N,Device,PM 2.5,Calibrated PM 2.5,Inserted Date
3380,AQM Putalisadak,44,30.87,2018-11-07 02:54:28 ( Asia/Katmandu)
3381,AQM Putalisadak,45,31.54,2018-11-07 02:44:00 ( Asia/Katmandu)
3382,AQM Putalisadak,42,29.53,2018-11-07 02:34:58 ( Asia/Katmandu)
3383,AQM Putalisadak,45,31.54,2018-11-07 02:24:56 ( Asia/Katmandu)
3384,AQM Putalisadak,51,35.56,2018-11-07 02:14:56 ( Asia/Katmandu)
3385,AQM Putalisadak,40,28.19,2018-11-07 02:04:25 ( Asia/Katmandu)
3386,AQM Putalisadak,38,26.85,2018-11-07 01:54:55 ( Asia/Katmandu)
3387,AQM Putalisadak,39,27.52,2018-11-07 01:34:53 ( Asia/Katmandu)
3388,AQM Putalisadak,43,30.2,2018-11-07 01:24:53 ( Asia/Katmandu)
3389,AQM Putalisadak,42,29.53,2018-11-07 01:13:55 ( Asia/Katmandu)
3390,AQM Putalisadak,48,33.55,2018-11-07 01:04:55 ( Asia/Katmandu)
3391,AQM Putalisadak,40,28.19,2018-11-07 00:54:54 ( Asia/Katmandu)
3392,AQM Putalisadak,44,30.87,2018-11-07 00:44:52 ( Asia/Katmandu)
3393,AQM Putalisadak,44,30.87,2018-11-07 00:34:52 ( Asia/Katmandu)
3394,AQM Putalisadak,57,39.59,2018-11-07 00:25:27 ( Asia/Katmandu)
3395,AQM Putalisadak,51,35.56,2018-11-07 00:15:14 ( Asia/Katmandu)
3396,AQM Putalisadak,49,34.22,2018-11-07 00:04:44 ( Asia/Katmandu)
3397,AQM Putalisadak,51,35.56,2018-11-06 23:54:44 ( Asia/Katmandu)
3398,AQM Putalisadak,56,38.92,2018-11-06 23:45:08 ( Asia/Katmandu)
3399,AQM Putalisadak,61,42.27,2018-11-06 23:35:11 ( Asia/Katmandu)
3400,AQM Putalisadak,57,39.59,2018-11-06 23:25:04 ( Asia/Katmandu)
3401,AQM Putalisadak,55,38.25,2018-11-06 23:15:06 ( Asia/Katmandu)
3402,AQM Putalisadak,50,34.89,2018-11-06 23:05:05 ( Asia/Katmandu)
3403,AQM Putalisadak,59,40.93,2018-11-06 22:54:06 ( Asia/Katmandu)
3404,AQM Putalisadak,58,40.26,2018-11-06 22:44:35 ( Asia/Katmandu)
3405,AQM Putalisadak,63,43.61,2018-11-06 22:35:14 ( Asia/Katmandu)
3406,AQM Putalisadak,56,38.92,2018-11-06 22:24:53 ( Asia/Katmandu)
3407,AQM Putalisadak,56,38.92,2018-11-06 22:14:51 ( Asia/Katmandu)
3408,AQM Putalisadak,60,41.6,2018-11-06 22:04:51 ( Asia/Katmandu)
3409,AQM Putalisadak,65,44.95,2018-11-06 21:55:21 ( Asia/Katmandu)
3410,AQM Putalisadak,60,41.6,2018-11-06 21:44:53 ( Asia/Katmandu)
3411,AQM Putalisadak,75,51.66,2018-11-06 21:34:25 ( Asia/Katmandu)
3412,AQM Putalisadak,60,41.6,2018-11-06 21:24:26 ( Asia/Katmandu)
3413,AQM Putalisadak,63,43.61,2018-11-06 21:14:21 ( Asia/Katmandu)
3414,AQM Putalisadak,64,44.28,2018-11-06 21:04:19 ( Asia/Katmandu)
3415,AQM Putalisadak,70,48.31,2018-11-06 20:55:00 ( Asia/Katmandu)
3416,AQM Putalisadak,83,57.03,2018-11-06 20:45:06 ( Asia/Katmandu)
3417,AQM Putalisadak,77,53,2018-11-06 20:35:11 ( Asia/Katmandu)
3418,AQM Putalisadak,71,48.98,2018-11-06 20:25:09 ( Asia/Katmandu)
3419,AQM Putalisadak,70,48.31,2018-11-06 20:15:21 ( Asia/Katmandu)
3420,AQM Putalisadak,74,50.99,2018-11-06 19:52:13 ( Asia/Katmandu)
3421,AQM Putalisadak,83,57.03,2018-11-06 19:45:25 ( Asia/Katmandu)
3422,AQM Putalisadak,84,57.7,2018-11-06 19:33:25 ( Asia/Katmandu)
3423,AQM Putalisadak,81,55.68,2018-11-06 19:23:18 ( Asia/Katmandu)
3424,AQM Putalisadak,86,59.04,2018-11-06 19:13:47 ( Asia/Katmandu)
3425,AQM Putalisadak,71,48.98,2018-11-06 19:05:23 ( Asia/Katmandu)
3426,AQM Putalisadak,70,48.31,2018-11-06 18:54:44 ( Asia/Katmandu)
3427,AQM Putalisadak,74,50.99,2018-11-06 18:45:46 ( Asia/Katmandu)
3428,AQM Putalisadak,78,53.67,2018-11-06 18:30:49 ( Asia/Katmandu)
3429,AQM Putalisadak,84,57.7,2018-11-06 18:25:19 ( Asia/Katmandu)
3430,AQM Putalisadak,49,34.22,2018-11-06 18:15:05 ( Asia/Katmandu)
3431,AQM Putalisadak,54,37.58,2018-11-06 18:05:08 ( Asia/Katmandu)
3432,AQM Putalisadak,53,36.91,2018-11-06 17:55:05 ( Asia/Katmandu)
3433,AQM Putalisadak,55,38.25,2018-11-06 17:45:05 ( Asia/Katmandu)
3434,AQM Putalisadak,54,37.58,2018-11-06 17:34:53 ( Asia/Katmandu)
3435,AQM Putalisadak,58,40.26,2018-11-06 17:25:06 ( Asia/Katmandu)
3436,AQM Putalisadak,53,36.91,2018-11-06 17:14:03 ( Asia/Katmandu)
3437,AQM Putalisadak,45,31.54,2018-11-06 17:04:52 ( Asia/Katmandu)
3438,AQM Putalisadak,43,30.2,2018-11-06 16:55:04 ( Asia/Katmandu)
3439,AQM Putalisadak,38,26.85,2018-11-06 16:44:50 ( Asia/Katmandu)
3440,AQM Putalisadak,43,30.2,2018-11-06 16:33:04 ( Asia/Katmandu)
3441,AQM Putalisadak,42,29.53,2018-11-06 16:25:04 ( Asia/Katmandu)
3442,AQM Putalisadak,43,30.2,2018-11-06 16:15:04 ( Asia/Katmandu)
3443,AQM Putalisadak,39,27.52,2018-11-06 16:02:40 ( Asia/Katmandu)
3444,AQM Putalisadak,36,25.5,2018-11-06 15:54:09 ( Asia/Katmandu)
3445,AQM Putalisadak,36,25.5,2018-11-06 15:45:13 ( Asia/Katmandu)
3446,AQM Putalisadak,41,28.86,2018-11-06 15:32:23 ( Asia/Katmandu)
3447,AQM Putalisadak,38,26.85,2018-11-06 15:21:52 ( Asia/Katmandu)
3448,AQM Putalisadak,41,28.86,2018-11-06 15:11:52 ( Asia/Katmandu)
3449,AQM Putalisadak,34,24.16,2018-11-06 15:01:57 ( Asia/Katmandu)
3450,AQM Putalisadak,39,27.52,2018-11-06 14:51:53 ( Asia/Katmandu)
3451,AQM Putalisadak,38,26.85,2018-11-06 14:41:57 ( Asia/Katmandu)
3452,AQM Putalisadak,35,24.83,2018-11-06 14:31:53 ( Asia/Katmandu)
3453,AQM Putalisadak,33,23.49,2018-11-06 14:21:52 ( Asia/Katmandu)
3454,AQM Putalisadak,40,28.19,2018-11-06 14:06:52 ( Asia/Katmandu)
3455,AQM Putalisadak,44,30.87,2018-11-06 14:01:53 ( Asia/Katmandu)
3456,AQM Putalisadak,49,34.22,2018-11-06 13:51:52 ( Asia/Katmandu)
3457,AQM Putalisadak,50,34.89,2018-11-06 13:41:52 ( Asia/Katmandu)
3458,AQM Putalisadak,50,34.89,2018-11-06 13:30:36 ( Asia/Katmandu)
3459,AQM Putalisadak,48,33.55,2018-11-06 13:25:08 ( Asia/Katmandu)
3460,AQM Putalisadak,43,30.2,2018-11-06 13:13:06 ( Asia/Katmandu)
3461,AQM Putalisadak,34,24.16,2018-11-06 12:58:06 ( Asia/Katmandu)
3462,AQM Putalisadak,35,24.83,2018-11-06 12:47:40 ( Asia/Katmandu)
3463,AQM Putalisadak,43,30.2,2018-11-06 12:44:36 ( Asia/Katmandu)
3464,AQM Putalisadak,43,30.2,2018-11-06 12:35:04 ( Asia/Katmandu)
3465,AQM Putalisadak,42,29.53,2018-11-06 12:24:47 ( Asia/Katmandu)
3466,AQM Putalisadak,41,28.86,2018-11-06 12:15:17 ( Asia/Katmandu)
3467,AQM Putalisadak,40,28.19,2018-11-06 12:03:54 ( Asia/Katmandu)
3468,AQM Putalisadak,43,30.2,2018-11-06 11:53:57 ( Asia/Katmandu)
3469,AQM Putalisadak,42,29.53,2018-11-06 11:44:57 ( Asia/Katmandu)
3470,AQM Putalisadak,37,26.17,2018-11-06 11:35:14 ( Asia/Katmandu)
3471,AQM Putalisadak,47,32.88,2018-11-06 11:25:23 ( Asia/Katmandu)
3472,AQM Putalisadak,38,26.85,2018-11-06 11:14:54 ( Asia/Katmandu)
3473,AQM Putalisadak,47,32.88,2018-11-06 11:03:54 ( Asia/Katmandu)
3474,AQM Putalisadak,59,40.93,2018-11-06 10:55:00 ( Asia/Katmandu)
3475,AQM Putalisadak,80,55.01,2018-11-06 10:44:53 ( Asia/Katmandu)
3476,AQM Putalisadak,93,63.73,2018-11-06 10:30:49 ( Asia/Katmandu)
3477,AQM Putalisadak,81,55.68,2018-11-06 10:25:14 ( Asia/Katmandu)
3478,AQM Putalisadak,104,71.11,2018-11-06 10:15:16 ( Asia/Katmandu)
3479,AQM Putalisadak,95,65.07,2018-11-06 10:04:33 ( Asia/Katmandu)
3480,AQM Putalisadak,102,69.77,2018-11-06 09:52:15 ( Asia/Katmandu)
3481,AQM Putalisadak,94,64.4,2018-11-06 09:44:17 ( Asia/Katmandu)
3482,AQM Putalisadak,111,75.81,2018-11-06 09:35:15 ( Asia/Katmandu)
3483,AQM Putalisadak,114,77.82,2018-11-06 09:25:14 ( Asia/Katmandu)
3484,AQM Putalisadak,108,73.79,2018-11-06 09:15:14 ( Asia/Katmandu)
3485,AQM Putalisadak,106,72.45,2018-11-06 09:05:14 ( Asia/Katmandu)
3486,AQM Putalisadak,111,75.81,2018-11-06 08:55:15 ( Asia/Katmandu)
3487,AQM Putalisadak,125,85.2,2018-11-06 08:45:13 ( Asia/Katmandu)
3488,AQM Putalisadak,107,73.12,2018-11-06 08:35:15 ( Asia/Katmandu)
3489,AQM Putalisadak,102,69.77,2018-11-06 08:23:01 ( Asia/Katmandu)
3490,AQM Putalisadak,105,71.78,2018-11-06 08:15:01 ( Asia/Katmandu)
3491,AQM Putalisadak,110,75.13,2018-11-06 08:05:02 ( Asia/Katmandu)
3492,AQM Putalisadak,122,83.18,2018-11-06 07:55:00 ( Asia/Katmandu)
3493,AQM Putalisadak,124,84.52,2018-11-06 07:45:02 ( Asia/Katmandu)
3494,AQM Putalisadak,97,66.42,2018-11-06 07:33:33 ( Asia/Katmandu)
3495,AQM Putalisadak,103,70.44,2018-11-06 07:23:31 ( Asia/Katmandu)
3496,AQM Putalisadak,92,63.06,2018-11-06 07:13:32 ( Asia/Katmandu)
3497,AQM Putalisadak,93,63.73,2018-11-06 07:03:32 ( Asia/Katmandu)
3498,AQM Putalisadak,89,61.05,2018-11-06 06:53:30 ( Asia/Katmandu)
3499,AQM Putalisadak,96,65.75,2018-11-06 06:44:28 ( Asia/Katmandu)
3500,AQM Putalisadak,75,51.66,2018-11-06 06:34:27 ( Asia/Katmandu)
3501,AQM Putalisadak,68,46.97,2018-11-06 06:24:27 ( Asia/Katmandu)
3502,AQM Putalisadak,68,46.97,2018-11-06 06:14:27 ( Asia/Katmandu)
3503,AQM Putalisadak,67,46.3,2018-11-06 06:04:27 ( Asia/Katmandu)
3504,AQM Putalisadak,65,44.95,2018-11-06 05:54:27 ( Asia/Katmandu)
3505,AQM Putalisadak,60,41.6,2018-11-06 05:45:04 ( Asia/Katmandu)
3506,AQM Putalisadak,48,33.55,2018-11-06 05:34:27 ( Asia/Katmandu)
3507,AQM Putalisadak,52,36.23,2018-11-06 05:23:57 ( Asia/Katmandu)
3508,AQM Putalisadak,55,38.25,2018-11-06 05:14:58 ( Asia/Katmandu)
3509,AQM Putalisadak,41,28.86,2018-11-06 05:04:56 ( Asia/Katmandu)
3510,AQM Putalisadak,52,36.23,2018-11-06 04:54:56 ( Asia/Katmandu)
3511,AQM Putalisadak,49,34.22,2018-11-06 04:44:55 ( Asia/Katmandu)
3512,AQM Putalisadak,52,36.23,2018-11-06 04:34:55 ( Asia/Katmandu)
3513,AQM Putalisadak,46,32.21,2018-11-06 04:24:55 ( Asia/Katmandu)
3514,AQM Putalisadak,52,36.23,2018-11-06 04:14:54 ( Asia/Katmandu)
3515,AQM Putalisadak,51,35.56,2018-11-06 04:04:56 ( Asia/Katmandu)
3516,AQM Putalisadak,52,36.23,2018-11-06 03:54:56 ( Asia/Katmandu)
3517,AQM Putalisadak,54,37.58,2018-11-06 03:44:53 ( Asia/Katmandu)
3518,AQM Putalisadak,46,32.21,2018-11-06 03:34:53 ( Asia/Katmandu)
3519,AQM Putalisadak,47,32.88,2018-11-06 03:24:53 ( Asia/Katmandu)
3520,AQM Putalisadak,42,29.53,2018-11-06 03:14:52 ( Asia/Katmandu)
3521,AQM Putalisadak,46,32.21,2018-11-06 03:04:52 ( Asia/Katmandu)
3522,AQM Putalisadak,48,33.55,2018-11-06 02:54:54 ( Asia/Katmandu)
3523,AQM Putalisadak,44,30.87,2018-11-06 02:44:53 ( Asia/Katmandu)
3524,AQM Putalisadak,41,28.86,2018-11-06 02:34:51 ( Asia/Katmandu)
3525,AQM Putalisadak,46,32.21,2018-11-06 02:24:53 ( Asia/Katmandu)
3526,AQM Putalisadak,41,28.86,2018-11-06 02:14:56 ( Asia/Katmandu)
3527,AQM Putalisadak,45,31.54,2018-11-06 02:04:50 ( Asia/Katmandu)
3528,AQM Putalisadak,42,29.53,2018-11-06 01:54:52 ( Asia/Katmandu)
3529,AQM Putalisadak,44,30.87,2018-11-06 01:44:35 ( Asia/Katmandu)
3530,AQM Putalisadak,39,27.52,2018-11-06 01:34:33 ( Asia/Katmandu)
3531,AQM Putalisadak,41,28.86,2018-11-06 01:24:34 ( Asia/Katmandu)
3532,AQM Putalisadak,48,33.55,2018-11-06 01:14:32 ( Asia/Katmandu)
3533,AQM Putalisadak,46,32.21,2018-11-06 01:04:34 ( Asia/Katmandu)
3534,AQM Putalisadak,45,31.54,2018-11-06 00:54:32 ( Asia/Katmandu)
3535,AQM Putalisadak,47,32.88,2018-11-06 00:44:33 ( Asia/Katmandu)
3536,AQM Putalisadak,49,34.22,2018-11-06 00:34:40 ( Asia/Katmandu)
3537,AQM Putalisadak,53,36.91,2018-11-06 00:24:31 ( Asia/Katmandu)
3538,AQM Putalisadak,54,37.58,2018-11-06 00:15:02 ( Asia/Katmandu)
3539,AQM Putalisadak,59,40.93,2018-11-06 00:05:02 ( Asia/Katmandu)
3540,AQM Putalisadak,54,37.58,2018-11-05 23:55:00 ( Asia/Katmandu)
3541,AQM Putalisadak,54,37.58,2018-11-05 23:45:00 ( Asia/Katmandu)
3542,AQM Putalisadak,54,37.58,2018-11-05 23:34:30 ( Asia/Katmandu)
3543,AQM Putalisadak,57,39.59,2018-11-05 23:24:31 ( Asia/Katmandu)
3544,AQM Putalisadak,54,37.58,2018-11-05 23:14:29 ( Asia/Katmandu)
3545,AQM Putalisadak,54,37.58,2018-11-05 23:04:31 ( Asia/Katmandu)
3546,AQM Putalisadak,53,36.91,2018-11-05 22:54:30 ( Asia/Katmandu)
3547,AQM Putalisadak,40,28.19,2018-11-05 22:44:28 ( Asia/Katmandu)
3548,AQM Putalisadak,48,33.55,2018-11-05 22:34:46 ( Asia/Katmandu)
3549,AQM Putalisadak,45,31.54,2018-11-05 22:23:57 ( Asia/Katmandu)
3550,AQM Putalisadak,36,25.5,2018-11-05 22:14:57 ( Asia/Katmandu)
3551,AQM Putalisadak,43,30.2,2018-11-05 22:04:19 ( Asia/Katmandu)
3552,AQM Putalisadak,44,30.87,2018-11-05 21:55:23 ( Asia/Katmandu)
3553,AQM Putalisadak,48,33.55,2018-11-05 21:44:50 ( Asia/Katmandu)
3554,AQM Putalisadak,30,21.48,2018-11-05 21:34:44 ( Asia/Katmandu)
3555,AQM Putalisadak,60,41.6,2018-11-05 21:34:17 ( Asia/Katmandu)
3556,AQM Putalisadak,46,32.21,2018-11-05 21:25:16 ( Asia/Katmandu)
3557,AQM Putalisadak,29,20.81,2018-11-05 21:24:52 ( Asia/Katmandu)
3558,AQM Putalisadak,30,21.48,2018-11-05 21:14:52 ( Asia/Katmandu)
3559,AQM Putalisadak,50,34.89,2018-11-05 21:14:47 ( Asia/Katmandu)
3560,AQM Putalisadak,50,34.89,2018-11-05 21:04:57 ( Asia/Katmandu)
3561,AQM Putalisadak,31,22.15,2018-11-05 21:03:28 ( Asia/Katmandu)
3562,AQM Putalisadak,59,40.93,2018-11-05 20:54:45 ( Asia/Katmandu)
3563,AQM Putalisadak,29,20.81,2018-11-05 20:54:28 ( Asia/Katmandu)
3564,AQM Putalisadak,31,22.15,2018-11-05 20:44:56 ( Asia/Katmandu)
3565,AQM Putalisadak,64,44.28,2018-11-05 20:43:52 ( Asia/Katmandu)
3566,AQM Putalisadak,32,22.82,2018-11-05 20:35:02 ( Asia/Katmandu)
3567,AQM Putalisadak,77,53,2018-11-05 20:35:01 ( Asia/Katmandu)
3568,AQM Putalisadak,74,50.99,2018-11-05 20:24:53 ( Asia/Katmandu)
3569,AQM Putalisadak,30,21.48,2018-11-05 20:24:51 ( Asia/Katmandu)
3570,AQM Putalisadak,31,22.15,2018-11-05 20:15:07 ( Asia/Katmandu)
3571,AQM Putalisadak,69,47.64,2018-11-05 20:14:49 ( Asia/Katmandu)
3572,AQM Putalisadak,38,26.85,2018-11-05 20:04:58 ( Asia/Katmandu)
3573,AQM Putalisadak,62,42.94,2018-11-05 20:03:51 ( Asia/Katmandu)
3574,AQM Putalisadak,57,39.59,2018-11-05 19:54:55 ( Asia/Katmandu)
3575,AQM Putalisadak,32,22.82,2018-11-05 19:54:03 ( Asia/Katmandu)
3576,AQM Putalisadak,56,38.92,2018-11-05 19:45:05 ( Asia/Katmandu)
3577,AQM Putalisadak,32,22.82,2018-11-05 19:44:10 ( Asia/Katmandu)
3578,AQM Putalisadak,33,23.49,2018-11-05 19:34:49 ( Asia/Katmandu)
3579,AQM Putalisadak,52,36.23,2018-11-05 19:30:53 ( Asia/Katmandu)
3580,AQM Putalisadak,33,23.49,2018-11-05 19:24:57 ( Asia/Katmandu)
3581,AQM Putalisadak,62,42.94,2018-11-05 19:24:25 ( Asia/Katmandu)
3582,AQM Putalisadak,30,21.48,2018-11-05 19:14:57 ( Asia/Katmandu)
3583,AQM Putalisadak,55,38.25,2018-11-05 19:10:18 ( Asia/Katmandu)
3584,AQM Putalisadak,61,42.27,2018-11-05 19:05:01 ( Asia/Katmandu)
3585,AQM Putalisadak,31,22.15,2018-11-05 19:04:56 ( Asia/Katmandu)
3586,AQM Putalisadak,56,38.92,2018-11-05 18:55:17 ( Asia/Katmandu)
3587,AQM Putalisadak,43,30.2,2018-11-05 18:54:56 ( Asia/Katmandu)
3588,AQM Putalisadak,62,42.94,2018-11-05 18:45:19 ( Asia/Katmandu)
3589,AQM Putalisadak,81,55.68,2018-11-05 18:43:01 ( Asia/Katmandu)
3590,AQM Putalisadak,90,61.72,2018-11-05 18:35:00 ( Asia/Katmandu)
3591,AQM Putalisadak,59,40.93,2018-11-05 18:34:19 ( Asia/Katmandu)
3592,AQM Putalisadak,98,67.09,2018-11-05 18:25:04 ( Asia/Katmandu)
3593,AQM Putalisadak,57,39.59,2018-11-05 18:24:22 ( Asia/Katmandu)
3594,AQM Putalisadak,93,63.73,2018-11-05 18:15:03 ( Asia/Katmandu)
3595,AQM Putalisadak,53,36.91,2018-11-05 18:10:59 ( Asia/Katmandu)
3596,AQM Putalisadak,97,66.42,2018-11-05 18:05:03 ( Asia/Katmandu)
3597,AQM Putalisadak,110,75.13,2018-11-05 17:55:03 ( Asia/Katmandu)
3598,AQM Putalisadak,110,75.13,2018-11-05 17:45:02 ( Asia/Katmandu)
3599,AQM Putalisadak,114,77.82,2018-11-05 17:35:02 ( Asia/Katmandu)
3600,AQM Putalisadak,148,100.62,2018-11-05 17:25:01 ( Asia/Katmandu)
3601,AQM Putalisadak,151,102.63,2018-11-05 17:15:01 ( Asia/Katmandu)
3602,AQM Putalisadak,102,69.77,2018-11-05 17:05:01 ( Asia/Katmandu)
3603,AQM Putalisadak,37,26.17,2018-11-05 16:55:14 ( Asia/Katmandu)
3604,AQM Putalisadak,135,91.9,2018-11-05 16:55:00 ( Asia/Katmandu)
3605,AQM Putalisadak,33,23.49,2018-11-05 16:45:01 ( Asia/Katmandu)
3606,AQM Putalisadak,136,92.57,2018-11-05 16:44:23 ( Asia/Katmandu)
3607,AQM Putalisadak,32,22.82,2018-11-05 16:34:59 ( Asia/Katmandu)
3608,AQM Putalisadak,133,90.56,2018-11-05 16:34:53 ( Asia/Katmandu)
3609,AQM Putalisadak,30,21.48,2018-11-05 16:25:04 ( Asia/Katmandu)
3610,AQM Putalisadak,132,89.89,2018-11-05 16:24:52 ( Asia/Katmandu)
3611,AQM Putalisadak,125,85.2,2018-11-05 16:14:52 ( Asia/Katmandu)
3612,AQM Putalisadak,33,23.49,2018-11-05 16:13:49 ( Asia/Katmandu)
3613,AQM Putalisadak,33,23.49,2018-11-05 16:04:55 ( Asia/Katmandu)
3614,AQM Putalisadak,122,83.18,2018-11-05 16:04:52 ( Asia/Katmandu)
3615,AQM Putalisadak,136,92.57,2018-11-05 15:54:52 ( Asia/Katmandu)
3616,AQM Putalisadak,31,22.15,2018-11-05 15:54:48 ( Asia/Katmandu)
3617,AQM Putalisadak,125,85.2,2018-11-05 15:44:51 ( Asia/Katmandu)
3618,AQM Putalisadak,35,24.83,2018-11-05 15:43:47 ( Asia/Katmandu)
3619,AQM Putalisadak,33,23.49,2018-11-05 15:35:16 ( Asia/Katmandu)
3620,AQM Putalisadak,117,79.83,2018-11-05 15:34:51 ( Asia/Katmandu)
3621,AQM Putalisadak,111,75.81,2018-11-05 15:24:51 ( Asia/Katmandu)
3622,AQM Putalisadak,34,24.16,2018-11-05 15:24:44 ( Asia/Katmandu)
3623,AQM Putalisadak,120,81.84,2018-11-05 15:14:50 ( Asia/Katmandu)
3624,AQM Putalisadak,36,25.5,2018-11-05 15:14:44 ( Asia/Katmandu)
3625,AQM Putalisadak,32,22.82,2018-11-05 15:05:18 ( Asia/Katmandu)
3626,AQM Putalisadak,123,83.85,2018-11-05 15:04:50 ( Asia/Katmandu)
3627,AQM Putalisadak,102,69.77,2018-11-05 14:54:50 ( Asia/Katmandu)
3628,AQM Putalisadak,35,24.83,2018-11-05 14:54:43 ( Asia/Katmandu)
3629,AQM Putalisadak,33,23.49,2018-11-05 14:45:13 ( Asia/Katmandu)
3630,AQM Putalisadak,140,95.26,2018-11-05 14:44:50 ( Asia/Katmandu)
3631,AQM Putalisadak,31,22.15,2018-11-05 14:35:06 ( Asia/Katmandu)
3632,AQM Putalisadak,156,105.99,2018-11-05 14:34:49 ( Asia/Katmandu)
3633,AQM Putalisadak,164,111.35,2018-11-05 14:24:49 ( Asia/Katmandu)
3634,AQM Putalisadak,34,24.16,2018-11-05 14:23:22 ( Asia/Katmandu)
3635,AQM Putalisadak,93,63.73,2018-11-05 14:14:48 ( Asia/Katmandu)
3636,AQM Putalisadak,34,24.16,2018-11-05 14:14:13 ( Asia/Katmandu)
3637,AQM Putalisadak,76,52.33,2018-11-05 14:04:48 ( Asia/Katmandu)
3638,AQM Putalisadak,34,24.16,2018-11-05 14:04:05 ( Asia/Katmandu)
3639,AQM Putalisadak,31,22.15,2018-11-05 13:54:56 ( Asia/Katmandu)
3640,AQM Putalisadak,72,49.65,2018-11-05 13:54:48 ( Asia/Katmandu)
3641,AQM Putalisadak,77,53,2018-11-05 13:44:48 ( Asia/Katmandu)
3642,AQM Putalisadak,30,21.48,2018-11-05 13:44:04 ( Asia/Katmandu)
3643,AQM Putalisadak,72,49.65,2018-11-05 13:34:47 ( Asia/Katmandu)
3644,AQM Putalisadak,68,46.97,2018-11-05 13:25:17 ( Asia/Katmandu)
3645,AQM Putalisadak,73,50.32,2018-11-05 13:14:47 ( Asia/Katmandu)
3646,AQM Putalisadak,69,47.64,2018-11-05 13:05:17 ( Asia/Katmandu)
3647,AQM Putalisadak,52,36.23,2018-11-05 12:55:16 ( Asia/Katmandu)
3648,AQM Putalisadak,60,41.6,2018-11-05 12:44:46 ( Asia/Katmandu)
3649,AQM Putalisadak,55,38.25,2018-11-05 12:35:16 ( Asia/Katmandu)
3650,AQM Putalisadak,55,38.25,2018-11-05 12:25:16 ( Asia/Katmandu)
3651,AQM Putalisadak,52,36.23,2018-11-05 12:14:45 ( Asia/Katmandu)
3652,AQM Putalisadak,51,35.56,2018-11-05 12:05:15 ( Asia/Katmandu)
3653,AQM Putalisadak,52,36.23,2018-11-05 11:55:14 ( Asia/Katmandu)
3654,AQM Putalisadak,63,43.61,2018-11-05 11:45:14 ( Asia/Katmandu)
3655,AQM Putalisadak,55,38.25,2018-11-05 11:35:14 ( Asia/Katmandu)
3656,AQM Putalisadak,57,39.59,2018-11-05 11:24:44 ( Asia/Katmandu)
3657,AQM Putalisadak,57,39.59,2018-11-05 11:15:13 ( Asia/Katmandu)
3658,AQM Putalisadak,73,50.32,2018-11-05 11:05:13 ( Asia/Katmandu)
3659,AQM Putalisadak,73,50.32,2018-11-05 10:55:13 ( Asia/Katmandu)
3660,AQM Putalisadak,74,50.99,2018-11-05 10:45:13 ( Asia/Katmandu)
3661,AQM Putalisadak,61,42.27,2018-11-05 10:34:42 ( Asia/Katmandu)
3662,AQM Putalisadak,69,47.64,2018-11-05 10:25:12 ( Asia/Katmandu)
3663,AQM Putalisadak,73,50.32,2018-11-05 10:15:12 ( Asia/Katmandu)
3664,AQM Putalisadak,70,48.31,2018-11-05 10:05:14 ( Asia/Katmandu)
3665,AQM Putalisadak,55,38.25,2018-11-05 10:04:59 ( Asia/Katmandu)
3666,AQM Putalisadak,58,40.26,2018-11-05 09:55:11 ( Asia/Katmandu)
3667,AQM Putalisadak,55,38.25,2018-11-05 09:55:01 ( Asia/Katmandu)
3668,AQM Putalisadak,59,40.93,2018-11-05 09:45:11 ( Asia/Katmandu)
3669,AQM Putalisadak,50,34.89,2018-11-05 09:43:47 ( Asia/Katmandu)
3670,AQM Putalisadak,65,44.95,2018-11-05 09:35:11 ( Asia/Katmandu)
3671,AQM Putalisadak,49,34.22,2018-11-05 09:35:01 ( Asia/Katmandu)
3672,AQM Putalisadak,56,38.92,2018-11-05 09:25:16 ( Asia/Katmandu)
3673,AQM Putalisadak,61,42.27,2018-11-05 09:25:13 ( Asia/Katmandu)
3674,AQM Putalisadak,44,30.87,2018-11-05 09:15:16 ( Asia/Katmandu)
3675,AQM Putalisadak,79,54.34,2018-11-05 09:15:03 ( Asia/Katmandu)
3676,AQM Putalisadak,40,28.19,2018-11-05 09:05:16 ( Asia/Katmandu)
3677,AQM Putalisadak,69,47.64,2018-11-05 09:05:03 ( Asia/Katmandu)
3678,AQM Putalisadak,66,45.62,2018-11-05 08:55:02 ( Asia/Katmandu)
3679,AQM Putalisadak,74,50.99,2018-11-05 08:45:04 ( Asia/Katmandu)
3680,AQM Putalisadak,80,55.01,2018-11-05 08:35:02 ( Asia/Katmandu)
3681,AQM Putalisadak,75,51.66,2018-11-05 08:25:01 ( Asia/Katmandu)
3682,AQM Putalisadak,79,54.34,2018-11-05 08:10:03 ( Asia/Katmandu)
3683,AQM Putalisadak,78,53.67,2018-11-05 08:05:01 ( Asia/Katmandu)
3684,AQM Putalisadak,78,53.67,2018-11-05 07:54:33 ( Asia/Katmandu)
3685,AQM Putalisadak,73,50.32,2018-11-05 07:45:29 ( Asia/Katmandu)
3686,AQM Putalisadak,75,51.66,2018-11-05 07:34:59 ( Asia/Katmandu)
3687,AQM Putalisadak,98,67.09,2018-11-05 07:24:58 ( Asia/Katmandu)
3688,AQM Putalisadak,80,55.01,2018-11-05 07:14:58 ( Asia/Katmandu)
3689,AQM Putalisadak,87,59.71,2018-11-05 07:04:58 ( Asia/Katmandu)
